sat_id,latitude,longitude,altitude,predicted_gateway,predicted_cells
187,49.86557802582557,-120.0159900973532,548.6299977519275,2,"[50, 79, 162, 209, 365, 583, 653, 681, 856, 1103, 1257, 1322, 1407, 1409, 1516, 1529, 1566, 1611, 1666, 1935, 1945, 2248, 2309, 2451, 2571, 2623, 2650, 2826, 2959, 3094, 3134, 3191, 3346, 3365, 3504, 3545, 3558, 3625, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4179, 4391]"
1479,23.44817522578437,-86.71834531390182,543.6278924791452,13,"[3, 10, 19, 36, 45, 58, 64, 118, 144, 162, 189, 203, 230, 238, 271, 352, 364, 388, 430, 450, 452, 560, 562, 594, 599, 625, 645, 655, 677, 681, 726, 727, 810, 853, 860, 1002, 1003, 1040, 1064, 1092, 1101, 1102, 1116, 1136, 1144, 1148, 1149, 1153, 1167, 1188, 1196, 1226, 1257, 1264, 1279, 1349, 1393, 1429, 1431, 1436, 1441, 1465, 1551, 1607, 1615, 1623, 1652, 1681, 1686, 1717, 1786, 1824, 1871, 1931, 1942, 1989, 1997, 2024, 2033, 2046, 2047, 2069, 2085, 2088, 2092, 2093, 2224, 2237, 2252, 2280, 2314, 2352, 2366, 2451, 2456, 2466, 2474, 2491, 2527, 2529, 2531, 2595, 2606, 2696, 2704, 2729, 2783, 2788, 2855, 2869, 2873, 2910, 2915, 2918, 2946, 3036, 3048, 3055, 3094, 3108, 3120, 3122, 3128, 3201, 3226, 3402, 3434, 3549, 3657, 3703, 3720, 3775, 3802, 3831, 3840, 3858, 3870, 3882, 3896, 3897, 3902, 3981, 4007, 4029, 4045, 4089, 4116, 4175, 4179, 4203, 4208, 4252, 4312, 4334, 4345, 4444, 4474, 4483, 4500, 4507]"
1499,51.40422201065669,-132.62230259261946,548.9829354389423,2,"[50, 79, 162, 226, 354, 365, 451, 583, 653, 681, 835, 856, 1103, 1257, 1271, 1322, 1355, 1407, 1409, 1508, 1516, 1529, 1566, 1583, 1611, 1626, 1654, 1659, 1666, 1945, 2248, 2270, 2309, 2382, 2451, 2571, 2623, 2650, 2687, 2826, 2923, 2959, 3009, 3094, 3131, 3134, 3191, 3292, 3296, 3346, 3365, 3400, 3453, 3504, 3545, 3558, 3586, 3625, 3659, 3696, 3736, 3798, 3935, 4058, 4118, 4311, 4391, 4433]"
27,53.06020320102768,-132.4069469217171,549.3592868746724,2,"[50, 79, 162, 226, 354, 365, 451, 583, 653, 681, 835, 856, 1103, 1257, 1322, 1407, 1409, 1508, 1516, 1529, 1566, 1583, 1611, 1626, 1654, 1659, 1666, 1845, 1935, 1945, 1976, 2248, 2270, 2309, 2382, 2451, 2571, 2623, 2650, 2687, 2826, 2923, 2959, 3094, 3131, 3134, 3162, 3191, 3292, 3296, 3346, 3365, 3400, 3453, 3504, 3545, 3558, 3586, 3625, 3648, 3659, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4242, 4311, 4391, 4433]"
30,34.358348533735,-68.5694757386085,545.2901455582679,29,"[64, 79, 112, 118, 145, 162, 194, 203, 230, 352, 387, 450, 452, 545, 560, 594, 599, 655, 665, 680, 681, 735, 789, 811, 818, 838, 890, 926, 964, 965, 989, 994, 1003, 1010, 1040, 1058, 1059, 1092, 1117, 1144, 1149, 1167, 1223, 1247, 1257, 1264, 1366, 1429, 1436, 1441, 1465, 1551, 1631, 1643, 1652, 1668, 1681, 1760, 1786, 1818, 1845, 1884, 1931, 1967, 1989, 2022, 2061, 2064, 2188, 2237, 2248, 2249, 2266, 2299, 2301, 2347, 2385, 2388, 2445, 2451, 2456, 2466, 2474, 2502, 2511, 2529, 2553, 2687, 2691, 2788, 2865, 2869, 2873, 2894, 2915, 3019, 3036, 3055, 3083, 3090, 3094, 3117, 3119, 3226, 3500, 3504, 3531, 3703, 3708, 3720, 3804, 3840, 3858, 3870, 3882, 3896, 3897, 4021, 4029, 4053, 4080, 4116, 4159, 4179, 4208, 4213, 4361, 4436, 4507, 4532]"
1363,35.966217193916435,-130.69318188871944,545.5992986811983,41,"[50, 79, 162, 209, 238, 365, 448, 583, 653, 681, 1103, 1150, 1257, 1322, 1409, 1516, 1529, 1666, 1945, 2451, 2561, 2571, 2623, 2729, 3009, 3081, 3094, 3131, 3191, 3257, 3292, 3296, 3381, 3504, 3558, 3625, 3696, 3736, 4058, 4118, 4126, 4433]"
121,43.8394385790556,-63.77624131116157,547.2613453175927,28,"[79, 106, 145, 162, 194, 203, 230, 250, 269, 316, 352, 363, 387, 545, 665, 674, 681, 735, 789, 799, 811, 838, 839, 842, 890, 926, 944, 952, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1059, 1144, 1149, 1167, 1169, 1211, 1223, 1227, 1257, 1263, 1264, 1355, 1366, 1401, 1430, 1436, 1441, 1457, 1465, 1483, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1760, 1818, 1845, 1884, 1931, 1967, 1989, 2022, 2028, 2037, 2054, 2061, 2064, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2318, 2347, 2385, 2388, 2445, 2451, 2457, 2502, 2504, 2511, 2522, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2916, 2941, 2942, 2987, 2990, 3019, 3055, 3090, 3094, 3117, 3119, 3134, 3152, 3220, 3226, 3253, 3310, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3692, 3708, 3719, 3720, 3772, 3812, 3882, 3896, 4021, 4029, 4053, 4054, 4080, 4179, 4208, 4213, 4311, 4358, 4361, 4391, 4436, 4532]"
347,42.98430669342844,-103.44558993970986,547.0715436558827,43,"[79, 162, 653, 681, 1257, 2451, 2650, 3094, 3365, 3897, 4179]"
29,44.33940271232064,-84.832459699002,547.3730570626652,4,"[64, 79, 162, 194, 203, 230, 352, 681, 799, 818, 1003, 1040, 1144, 1149, 1257, 1436, 1441, 1652, 1681, 1786, 2237, 2248, 2249, 2388, 2451, 2456, 2869, 3019, 3083, 3094, 3365, 3896, 3897, 4029, 4080, 4179, 4213, 4532]"
165,53.1271614347063,-100.14414567296288,549.3745462113249,43,"[50, 79, 162, 681, 1103, 1104, 1257, 1407, 1414, 1529, 1845, 1935, 2248, 2299, 2388, 2451, 2571, 2650, 2959, 2973, 3094, 3191, 3365, 3475, 3545, 3552, 3648, 3678, 3798, 3897, 3935, 4070, 4118, 4179, 4306, 4311, 4361, 4391]"
1477,44.87784744482195,-116.01492804101945,547.4948366758954,2,"[50, 79, 162, 209, 365, 583, 653, 681, 856, 1103, 1257, 1529, 1666, 1945, 2309, 2451, 2571, 2623, 2650, 3009, 3078, 3094, 3558, 3625, 3696, 3736, 4058, 4118, 4179, 4391, 4433]"
7,34.514562627809134,-73.77009488654944,545.3195106931579,29,"[64, 79, 118, 162, 203, 230, 352, 387, 545, 560, 594, 599, 655, 665, 680, 681, 789, 818, 838, 926, 965, 994, 1003, 1010, 1040, 1059, 1067, 1092, 1117, 1144, 1149, 1153, 1167, 1247, 1257, 1264, 1349, 1429, 1436, 1441, 1465, 1631, 1643, 1652, 1668, 1681, 1786, 1820, 1845, 1931, 1989, 2064, 2188, 2224, 2231, 2237, 2248, 2249, 2280, 2299, 2301, 2445, 2451, 2456, 2466, 2474, 2527, 2553, 2671, 2687, 2691, 2788, 2815, 2855, 2867, 2869, 2873, 2894, 2915, 3036, 3055, 3083, 3094, 3119, 3120, 3226, 3365, 3703, 3708, 3720, 3804, 3840, 3858, 3870, 3882, 3896, 3897, 4029, 4053, 4080, 4116, 4179, 4208, 4213, 4361, 4436, 4507, 4532]"
1364,24.30847813974282,-112.53575840433358,543.7268858346207,44,"[45, 58, 79, 162, 188, 200, 204, 209, 215, 226, 238, 360, 364, 383, 388, 401, 430, 446, 448, 456, 562, 583, 625, 681, 741, 868, 997, 1099, 1105, 1114, 1116, 1150, 1167, 1188, 1218, 1257, 1409, 1615, 1619, 1623, 1666, 1686, 1713, 1730, 1766, 1780, 1817, 1865, 1871, 1973, 1997, 2047, 2069, 2093, 2224, 2252, 2285, 2314, 2352, 2366, 2424, 2451, 2510, 2521, 2529, 2531, 2565, 2583, 2606, 2635, 2668, 2729, 2755, 2910, 2936, 3042, 3094, 3108, 3124, 3128, 3231, 3237, 3292, 3381, 3425, 3434, 3549, 3558, 3616, 3618, 3625, 3696, 3736, 3809, 3814, 3831, 3902, 3922, 4033, 4058, 4116, 4118, 4138, 4163, 4179, 4203, 4301, 4318, 4334, 4341, 4406, 4467, 4480, 4500]"
1569,44.3888425742454,-94.93902843065312,547.3850962409882,21,"[79, 162, 681, 1257, 2248, 2299, 2388, 2451, 2650, 3083, 3094, 3365, 3897, 4179]"
529,22.39774566881712,-84.75936604128621,543.5147962759761,13,"[3, 19, 36, 45, 58, 64, 118, 144, 162, 189, 203, 230, 238, 271, 352, 364, 387, 388, 430, 450, 452, 506, 560, 562, 563, 594, 599, 625, 645, 655, 677, 681, 705, 726, 727, 810, 853, 860, 864, 926, 965, 994, 1002, 1003, 1040, 1064, 1091, 1092, 1101, 1102, 1116, 1117, 1136, 1144, 1148, 1149, 1153, 1167, 1175, 1188, 1196, 1223, 1226, 1247, 1257, 1264, 1279, 1349, 1393, 1429, 1431, 1436, 1441, 1465, 1551, 1607, 1615, 1652, 1668, 1681, 1686, 1717, 1786, 1824, 1871, 1931, 1934, 1942, 1989, 1997, 2024, 2033, 2046, 2047, 2085, 2088, 2093, 2188, 2224, 2237, 2252, 2280, 2314, 2352, 2366, 2445, 2451, 2456, 2466, 2474, 2491, 2527, 2529, 2531, 2595, 2606, 2671, 2696, 2704, 2783, 2788, 2855, 2867, 2869, 2873, 2894, 2910, 2915, 2918, 2946, 3036, 3048, 3055, 3083, 3094, 3108, 3119, 3120, 3122, 3128, 3201, 3226, 3299, 3402, 3434, 3546, 3549, 3622, 3657, 3703, 3720, 3775, 3831, 3840, 3858, 3870, 3882, 3896, 3897, 3902, 3981, 4007, 4029, 4045, 4089, 4116, 4175, 4179, 4203, 4208, 4252, 4312, 4334, 4345, 4354, 4444, 4474, 4500, 4507]"
96,53.09904651641679,-116.27642306341774,549.3681340963138,2,"[50, 79, 162, 209, 583, 653, 681, 856, 1103, 1257, 1407, 1529, 1566, 1611, 1626, 1666, 1935, 1945, 2248, 2309, 2451, 2571, 2623, 2650, 2959, 3094, 3134, 3191, 3365, 3504, 3545, 3558, 3625, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4179, 4311, 4391]"
1408,45.237848328656966,-131.83374675195105,547.5758897248973,2,"[50, 79, 162, 209, 226, 354, 365, 583, 653, 681, 835, 856, 1103, 1257, 1322, 1407, 1409, 1516, 1529, 1566, 1611, 1654, 1666, 1945, 2248, 2309, 2451, 2571, 2623, 2650, 2826, 2923, 2959, 3009, 3094, 3131, 3134, 3191, 3292, 3296, 3346, 3365, 3400, 3453, 3504, 3545, 3558, 3625, 3696, 3736, 3798, 3935, 4058, 4118, 4391, 4433]"
300,32.351255406074486,-129.4095094343037,544.9248649200912,18,"[29, 50, 79, 162, 209, 226, 238, 365, 448, 456, 583, 653, 681, 1103, 1105, 1150, 1257, 1322, 1409, 1516, 1666, 1730, 1945, 2314, 2451, 2561, 2571, 2623, 2729, 3009, 3081, 3094, 3131, 3191, 3237, 3292, 3381, 3504, 3558, 3625, 3696, 3736, 4058, 4118, 4138, 4179, 4433, 4467, 4480]"
394,50.57603513057498,-72.02398866497245,548.7927832715814,28,"[79, 145, 162, 194, 203, 230, 269, 316, 352, 363, 545, 665, 681, 735, 789, 799, 838, 839, 890, 952, 964, 965, 994, 999, 1003, 1040, 1058, 1104, 1144, 1149, 1167, 1211, 1257, 1264, 1355, 1366, 1436, 1441, 1465, 1569, 1617, 1631, 1643, 1681, 1760, 1818, 1845, 1858, 1931, 1967, 1989, 2028, 2054, 2061, 2064, 2237, 2248, 2249, 2299, 2318, 2347, 2385, 2388, 2445, 2451, 2504, 2511, 2687, 2691, 2788, 2869, 2894, 2915, 2941, 2990, 3019, 3055, 3090, 3094, 3117, 3119, 3134, 3152, 3253, 3310, 3365, 3439, 3500, 3531, 3545, 3719, 3720, 3772, 3896, 4029, 4053, 4080, 4179, 4213, 4311, 4361, 4391, 4436, 4532]"
1386,35.65995158336556,-120.27824716921504,545.5395951729813,18,"[79, 162, 209, 238, 365, 583, 653, 681, 1103, 1150, 1257, 1409, 1666, 2314, 2451, 2571, 2623, 2650, 2729, 3009, 3078, 3081, 3094, 3292, 3381, 3558, 3625, 3696, 3736, 4058, 4118, 4179, 4433]"
233,50.03007197666025,-109.35880564170633,548.6676944633213,2,"[50, 79, 162, 209, 583, 653, 681, 1103, 1257, 1529, 1666, 1935, 1945, 2248, 2309, 2451, 2571, 2650, 3094, 3191, 3365, 3545, 3625, 3696, 3736, 3798, 3935, 4058, 4118, 4179, 4391]"
1525,23.10283777957354,-76.39435333365319,543.589908107395,13,"[3, 36, 58, 64, 68, 118, 144, 162, 189, 194, 202, 203, 230, 238, 247, 271, 276, 352, 387, 388, 430, 437, 450, 452, 506, 527, 560, 562, 563, 567, 590, 594, 599, 625, 645, 654, 655, 677, 680, 681, 696, 705, 726, 727, 789, 810, 853, 860, 864, 905, 925, 926, 940, 965, 989, 994, 1002, 1003, 1012, 1040, 1059, 1064, 1091, 1092, 1095, 1101, 1102, 1116, 1117, 1135, 1136, 1140, 1144, 1148, 1149, 1153, 1167, 1175, 1188, 1196, 1223, 1226, 1235, 1247, 1257, 1264, 1349, 1366, 1393, 1429, 1431, 1436, 1441, 1465, 1474, 1487, 1530, 1551, 1600, 1607, 1643, 1652, 1668, 1681, 1686, 1717, 1786, 1789, 1824, 1834, 1931, 1934, 1942, 1989, 1997, 2017, 2024, 2033, 2046, 2047, 2061, 2064, 2068, 2088, 2093, 2103, 2149, 2188, 2193, 2203, 2224, 2237, 2248, 2266, 2280, 2290, 2299, 2301, 2352, 2362, 2366, 2385, 2392, 2437, 2445, 2451, 2456, 2466, 2474, 2491, 2502, 2509, 2527, 2529, 2531, 2553, 2595, 2606, 2621, 2671, 2687, 2691, 2696, 2704, 2783, 2788, 2844, 2855, 2867, 2869, 2873, 2894, 2910, 2915, 2918, 2944, 2946, 2980, 3036, 3048, 3055, 3065, 3083, 3094, 3117, 3119, 3120, 3122, 3128, 3201, 3226, 3265, 3299, 3378, 3402, 3410, 3434, 3471, 3477, 3504, 3546, 3559, 3622, 3644, 3646, 3657, 3674, 3703, 3717, 3720, 3739, 3775, 3788, 3803, 3804, 3840, 3858, 3870, 3882, 3896, 3897, 3902, 3956, 3981, 4007, 4021, 4029, 4045, 4053, 4089, 4113, 4115, 4116, 4175, 4179, 4208, 4252, 4255, 4312, 4334, 4345, 4354, 4436, 4444, 4474, 4500, 4507]"
6,44.46285271235661,-90.09929834693136,547.4007155997634,4,"[64, 79, 126, 162, 194, 230, 681, 1003, 1040, 1257, 1845, 2248, 2249, 2299, 2388, 2451, 2869, 3083, 3094, 3365, 3545, 3896, 3897, 4029, 4080, 4179, 4213]"
1547,34.576936056892016,-83.85052697774502,545.332230948233,37,"[19, 64, 79, 162, 203, 230, 352, 560, 599, 665, 681, 965, 1003, 1040, 1059, 1144, 1149, 1153, 1257, 1264, 1429, 1436, 1441, 1652, 1681, 1786, 1820, 1931, 1989, 2237, 2248, 2249, 2280, 2451, 2456, 2474, 2527, 2788, 2855, 2869, 3055, 3083, 3094, 3365, 3720, 3840, 3870, 3882, 3896, 3897, 4029, 4080, 4179, 4213, 4532]"
348,50.42483731761244,-82.69650696939289,548.7581476945952,19,"[79, 162, 194, 230, 352, 545, 665, 681, 789, 838, 994, 1003, 1040, 1144, 1149, 1167, 1257, 1264, 1436, 1441, 1617, 1681, 1786, 1845, 1858, 1931, 1967, 1989, 2237, 2248, 2249, 2299, 2388, 2445, 2451, 2511, 2788, 2869, 3055, 3083, 3094, 3119, 3365, 3545, 3720, 3896, 3897, 4029, 4053, 4080, 4179, 4213, 4361, 4436]"
462,43.75453505875941,-71.89858701993188,547.2426026575974,28,"[64, 79, 145, 162, 194, 203, 230, 352, 387, 545, 665, 674, 681, 735, 789, 799, 818, 838, 890, 926, 952, 965, 994, 999, 1003, 1040, 1059, 1144, 1149, 1167, 1257, 1264, 1355, 1366, 1429, 1436, 1441, 1465, 1617, 1631, 1643, 1681, 1786, 1818, 1845, 1931, 1967, 1989, 2064, 2237, 2248, 2249, 2299, 2318, 2347, 2385, 2388, 2445, 2451, 2456, 2511, 2687, 2691, 2788, 2869, 2894, 2915, 3019, 3055, 3094, 3117, 3119, 3253, 3310, 3365, 3531, 3569, 3703, 3720, 3840, 3882, 3896, 3897, 4029, 4053, 4080, 4179, 4213, 4361, 4436, 4532]"
326,53.15091983618769,-62.49849802048094,549.3800157632664,28,"[75, 79, 106, 145, 162, 230, 250, 269, 316, 337, 352, 363, 421, 499, 545, 654, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1115, 1140, 1144, 1149, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1352, 1355, 1366, 1401, 1407, 1416, 1430, 1436, 1441, 1457, 1465, 1483, 1514, 1533, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1845, 1908, 1931, 1967, 1989, 2028, 2054, 2056, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2304, 2318, 2333, 2335, 2347, 2357, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2522, 2529, 2571, 2598, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2894, 2915, 2916, 2941, 2942, 2959, 2973, 2987, 2990, 3008, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3253, 3310, 3360, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3692, 3708, 3711, 3719, 3772, 3812, 3833, 3889, 3896, 3980, 4021, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4328, 4358, 4361, 4391, 4397, 4436, 4456, 4532, 4538, 4566]"
460,21.702443186671104,-105.39598556560313,543.4455706673901,45,"[3, 10, 36, 58, 79, 162, 171, 188, 200, 203, 204, 215, 226, 238, 352, 360, 364, 383, 388, 401, 430, 446, 456, 560, 562, 583, 625, 681, 741, 853, 855, 943, 997, 1011, 1099, 1101, 1114, 1116, 1150, 1167, 1172, 1188, 1218, 1257, 1279, 1436, 1470, 1504, 1590, 1607, 1615, 1619, 1623, 1652, 1686, 1717, 1730, 1766, 1780, 1788, 1817, 1865, 1871, 1926, 1931, 1973, 1997, 2046, 2069, 2085, 2092, 2093, 2224, 2252, 2280, 2285, 2314, 2352, 2359, 2366, 2424, 2451, 2510, 2521, 2529, 2531, 2565, 2583, 2606, 2607, 2666, 2729, 2755, 2873, 2910, 2936, 2978, 3064, 3078, 3094, 3108, 3122, 3124, 3128, 3237, 3242, 3292, 3381, 3425, 3434, 3549, 3616, 3618, 3775, 3809, 3814, 3831, 3882, 3902, 3922, 4033, 4058, 4116, 4118, 4138, 4179, 4203, 4301, 4312, 4318, 4334, 4341, 4406, 4467, 4480, 4500]"
1387,24.13677251450814,-107.3714095722744,543.7066351880635,45,"[3, 10, 36, 58, 79, 162, 171, 188, 200, 203, 204, 209, 215, 226, 238, 352, 360, 364, 383, 388, 401, 430, 446, 456, 560, 562, 583, 625, 681, 741, 855, 943, 997, 1011, 1099, 1105, 1114, 1116, 1150, 1167, 1172, 1188, 1218, 1257, 1279, 1470, 1504, 1590, 1607, 1615, 1619, 1623, 1686, 1713, 1730, 1766, 1780, 1788, 1817, 1865, 1871, 1926, 1931, 1973, 1997, 2046, 2069, 2085, 2093, 2224, 2252, 2285, 2314, 2352, 2359, 2366, 2424, 2451, 2510, 2521, 2529, 2531, 2565, 2580, 2583, 2606, 2607, 2666, 2729, 2755, 2910, 2936, 2978, 3042, 3064, 3078, 3094, 3108, 3122, 3124, 3128, 3196, 3237, 3242, 3292, 3381, 3425, 3434, 3549, 3616, 3618, 3775, 3809, 3814, 3831, 3882, 3902, 3922, 4033, 4058, 4116, 4118, 4138, 4179, 4203, 4301, 4318, 4334, 4341, 4406, 4467, 4480, 4500]"
212,50.62593919094848,-63.7020292933441,548.8041131001846,28,"[79, 106, 145, 162, 230, 250, 269, 316, 337, 352, 363, 421, 545, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1115, 1144, 1149, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1355, 1366, 1401, 1407, 1416, 1430, 1436, 1441, 1457, 1465, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1845, 1908, 1931, 1967, 1989, 2028, 2037, 2054, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2318, 2333, 2347, 2357, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2522, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2894, 2915, 2916, 2941, 2942, 2987, 2990, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3226, 3253, 3310, 3360, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3692, 3708, 3719, 3772, 3812, 3833, 3889, 3896, 3980, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4358, 4361, 4391, 4436, 4456, 4532, 4538, 4566]"
210,49.94828977518581,-114.6879563207023,548.6489528732673,2,"[50, 79, 162, 209, 365, 583, 653, 681, 856, 1103, 1257, 1529, 1566, 1666, 1935, 1945, 2248, 2309, 2451, 2571, 2623, 2650, 3094, 3134, 3191, 3365, 3545, 3558, 3625, 3696, 3736, 3798, 3935, 4058, 4118, 4179, 4391]"
346,32.67131728022843,-119.02558149134032,544.9816119318826,18,"[79, 162, 209, 238, 365, 448, 456, 583, 653, 681, 1103, 1105, 1150, 1167, 1257, 1409, 1666, 1686, 2314, 2451, 2571, 2650, 2729, 3009, 3078, 3081, 3094, 3237, 3292, 3381, 3558, 3625, 3696, 3736, 3922, 4058, 4118, 4179, 4318, 4433, 4467]"
166,50.77191544686225,-74.38021804586849,548.8374976637955,28,"[79, 145, 162, 194, 203, 230, 316, 352, 545, 665, 681, 735, 789, 799, 838, 890, 952, 964, 965, 994, 999, 1003, 1040, 1058, 1144, 1149, 1167, 1257, 1264, 1366, 1436, 1441, 1465, 1617, 1643, 1681, 1760, 1786, 1818, 1845, 1858, 1931, 1967, 1989, 2237, 2248, 2249, 2299, 2318, 2347, 2385, 2388, 2445, 2451, 2511, 2691, 2788, 2869, 2894, 3019, 3055, 3094, 3117, 3119, 3134, 3253, 3310, 3365, 3439, 3531, 3545, 3719, 3720, 3896, 3897, 4029, 4053, 4080, 4179, 4213, 4311, 4361, 4391, 4436, 4532]"
118,49.61192381059536,-135.99333706079037,548.5718664284341,2,"[50, 79, 162, 226, 354, 365, 451, 458, 583, 653, 681, 835, 856, 1103, 1257, 1322, 1407, 1409, 1508, 1516, 1529, 1566, 1583, 1611, 1626, 1654, 1659, 1666, 1845, 1945, 2248, 2270, 2309, 2382, 2451, 2571, 2623, 2650, 2687, 2826, 2923, 2959, 3009, 3094, 3131, 3134, 3162, 3191, 3292, 3296, 3346, 3365, 3400, 3453, 3504, 3545, 3558, 3586, 3625, 3648, 3659, 3678, 3696, 3736, 3798, 3935, 4058, 4118, 4126, 4242, 4311, 4391, 4433]"
485,43.88084453574756,-66.63693486487527,547.270778783274,28,"[64, 79, 145, 162, 194, 203, 230, 316, 352, 363, 387, 545, 665, 674, 681, 735, 789, 799, 838, 890, 926, 952, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1059, 1144, 1149, 1167, 1223, 1257, 1264, 1355, 1366, 1429, 1436, 1441, 1465, 1551, 1617, 1631, 1643, 1681, 1760, 1786, 1818, 1845, 1884, 1931, 1967, 1989, 2022, 2037, 2054, 2061, 2064, 2237, 2248, 2249, 2266, 2299, 2318, 2347, 2385, 2388, 2445, 2451, 2457, 2502, 2511, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2941, 2990, 3019, 3055, 3090, 3094, 3117, 3119, 3134, 3226, 3253, 3310, 3365, 3439, 3500, 3504, 3531, 3708, 3719, 3720, 3772, 3840, 3882, 3896, 4029, 4053, 4080, 4179, 4213, 4311, 4358, 4361, 4391, 4436, 4532]"
349,53.14952607630261,-57.12043627029794,549.3797112732071,28,"[75, 79, 106, 145, 162, 230, 250, 269, 288, 316, 337, 352, 363, 421, 495, 499, 516, 545, 564, 654, 681, 703, 728, 735, 789, 799, 811, 838, 839, 842, 890, 944, 964, 965, 989, 994, 999, 1003, 1010, 1040, 1058, 1104, 1115, 1140, 1144, 1149, 1164, 1167, 1169, 1209, 1211, 1223, 1227, 1257, 1263, 1264, 1352, 1355, 1366, 1401, 1407, 1416, 1430, 1431, 1436, 1441, 1457, 1465, 1483, 1514, 1533, 1551, 1569, 1600, 1617, 1631, 1643, 1681, 1728, 1760, 1818, 1828, 1838, 1845, 1908, 1931, 1967, 1989, 2028, 2054, 2056, 2057, 2061, 2064, 2121, 2208, 2237, 2248, 2249, 2266, 2289, 2299, 2304, 2318, 2333, 2335, 2347, 2357, 2360, 2385, 2388, 2439, 2445, 2451, 2457, 2467, 2502, 2504, 2511, 2522, 2529, 2571, 2598, 2663, 2674, 2676, 2687, 2691, 2788, 2864, 2869, 2894, 2915, 2916, 2941, 2942, 2959, 2973, 2987, 2990, 3008, 3019, 3055, 3090, 3094, 3101, 3117, 3119, 3134, 3142, 3152, 3179, 3191, 3220, 3253, 3310, 3360, 3420, 3428, 3439, 3500, 3504, 3527, 3531, 3545, 3646, 3665, 3692, 3708, 3711, 3719, 3772, 3812, 3833, 3889, 3896, 3909, 3980, 4021, 4053, 4054, 4080, 4179, 4208, 4213, 4306, 4310, 4311, 4328, 4358, 4361, 4391, 4397, 4436, 4456, 4532, 4538, 4566]"
